DATA_INICIAL,DATA_FINAL,AC_ETANOL_HIDRATADO,AC_OLEO_DIESEL,AC_GASOLINA_COMUM,AC_GLP,AL_ETANOL_HIDRATADO,AL_OLEO_DIESEL,AL_GASOLINA_COMUM,AL_GLP,AL_GNV,AP_ETANOL_HIDRATADO,AP_OLEO_DIESEL,AP_GASOLINA_COMUM,AP_GLP,AM_ETANOL_HIDRATADO,AM_OLEO_DIESEL,AM_GASOLINA_COMUM,AM_GLP,BA_ETANOL_HIDRATADO,BA_OLEO_DIESEL,BA_GASOLINA_COMUM,BA_GLP,BA_GNV,CE_ETANOL_HIDRATADO,CE_OLEO_DIESEL,CE_GASOLINA_COMUM,CE_GLP,CE_GNV,DF_ETANOL_HIDRATADO,DF_OLEO_DIESEL,DF_GASOLINA_COMUM,DF_GLP,ES_ETANOL_HIDRATADO,ES_OLEO_DIESEL,ES_GASOLINA_COMUM,ES_GLP,ES_GNV,GO_ETANOL_HIDRATADO,GO_OLEO_DIESEL,GO_GASOLINA_COMUM,GO_GLP,MA_ETANOL_HIDRATADO,MA_OLEO_DIESEL,MA_GASOLINA_COMUM,MA_GLP,MT_ETANOL_HIDRATADO,MT_OLEO_DIESEL,MT_GASOLINA_COMUM,MT_GLP,MS_ETANOL_HIDRATADO,MS_OLEO_DIESEL,MS_GASOLINA_COMUM,MS_GLP,MS_GNV,MG_ETANOL_HIDRATADO,MG_OLEO_DIESEL,MG_GASOLINA_COMUM,MG_GLP,MG_GNV,PA_ETANOL_HIDRATADO,PA_OLEO_DIESEL,PA_GASOLINA_COMUM,PA_GLP,PB_ETANOL_HIDRATADO,PB_OLEO_DIESEL,PB_GASOLINA_COMUM,PB_GLP,PB_GNV,PR_ETANOL_HIDRATADO,PR_OLEO_DIESEL,PR_GASOLINA_COMUM,PR_GLP,PR_GNV,PE_ETANOL_HIDRATADO,PE_OLEO_DIESEL,PE_GASOLINA_COMUM,PE_GLP,PE_GNV,PI_ETANOL_HIDRATADO,PI_OLEO_DIESEL,PI_GASOLINA_COMUM,PI_GLP,RJ_ETANOL_HIDRATADO,RJ_OLEO_DIESEL,RJ_GASOLINA_COMUM,RJ_GLP,RJ_GNV,RN_ETANOL_HIDRATADO,RN_OLEO_DIESEL,RN_GASOLINA_COMUM,RN_GLP,RN_GNV,RS_ETANOL_HIDRATADO,RS_OLEO_DIESEL,RS_GASOLINA_COMUM,RS_GLP,RS_GNV,RO_ETANOL_HIDRATADO,RO_OLEO_DIESEL,RO_GASOLINA_COMUM,RO_GLP,RR_ETANOL_HIDRATADO,RR_OLEO_DIESEL,RR_GASOLINA_COMUM,RR_GLP,SC_ETANOL_HIDRATADO,SC_OLEO_DIESEL,SC_GASOLINA_COMUM,SC_GLP,SC_GNV,SP_ETANOL_HIDRATADO,SP_OLEO_DIESEL,SP_GASOLINA_COMUM,SP_GLP,SP_GNV,SE_ETANOL_HIDRATADO,SE_OLEO_DIESEL,SE_GASOLINA_COMUM,SE_GLP,SE_GNV,TO_ETANOL_HIDRATADO,TO_OLEO_DIESEL,TO_GASOLINA_COMUM,TO_GLP,PI_GNV,RO_GNV,AM_GNV,GO_GNV,MA_GNV,MT_GNV,PA_GNV,TO_GNV,AP_GNV,DF_GNV,AC_GNV,BA_OLEO_DIESEL_S10,CE_OLEO_DIESEL_S10,ES_OLEO_DIESEL_S10,GO_OLEO_DIESEL_S10,MA_OLEO_DIESEL_S10,MS_OLEO_DIESEL_S10,MG_OLEO_DIESEL_S10,PA_OLEO_DIESEL_S10,PB_OLEO_DIESEL_S10,PR_OLEO_DIESEL_S10,PE_OLEO_DIESEL_S10,RJ_OLEO_DIESEL_S10,RS_OLEO_DIESEL_S10,RR_OLEO_DIESEL_S10,SC_OLEO_DIESEL_S10,SP_OLEO_DIESEL_S10,SE_OLEO_DIESEL_S10,TO_OLEO_DIESEL_S10,AC_OLEO_DIESEL_S10,AL_OLEO_DIESEL_S10,AM_OLEO_DIESEL_S10,MT_OLEO_DIESEL_S10,PI_OLEO_DIESEL_S10,RN_OLEO_DIESEL_S10,AP_OLEO_DIESEL_S10,DF_OLEO_DIESEL_S10,RO_OLEO_DIESEL_S10,AC_GASOLINA_ADITIVADA,AL_GASOLINA_ADITIVADA,AP_GASOLINA_ADITIVADA,AM_GASOLINA_ADITIVADA,BA_GASOLINA_ADITIVADA,DF_GASOLINA_ADITIVADA,ES_GASOLINA_ADITIVADA,GO_GASOLINA_ADITIVADA,MA_GASOLINA_ADITIVADA,MT_GASOLINA_ADITIVADA,MS_GASOLINA_ADITIVADA,MG_GASOLINA_ADITIVADA,PA_GASOLINA_ADITIVADA,PB_GASOLINA_ADITIVADA,PR_GASOLINA_ADITIVADA,PE_GASOLINA_ADITIVADA,PI_GASOLINA_ADITIVADA,RJ_GASOLINA_ADITIVADA,RN_GASOLINA_ADITIVADA,RS_GASOLINA_ADITIVADA,RO_GASOLINA_ADITIVADA,RR_GASOLINA_ADITIVADA,SC_GASOLINA_ADITIVADA,SP_GASOLINA_ADITIVADA,SE_GASOLINA_ADITIVADA,TO_GASOLINA_ADITIVADA,CE_GASOLINA_ADITIVADA,RR_GNV
2007-07-15,2007-07-21,1.90125,1.9569999999999999,2.3706666666666667,33.9748,1.5812857142857144,1.699142857142857,2.261285714285714,25.25,0.933,1.756,1.7738,2.148,29.88925,1.53,1.7695714285714286,2.182142857142857,29.828333333333333,1.3429714285714285,1.6810857142857143,2.192085714285714,25.719,1.0862,1.5468823529411764,1.7063333333333333,2.226235294117647,27.377117647058824,1.06275,1.219,1.7,2.17,27.529,1.4858666666666667,1.6723333333333332,2.2831333333333332,27.28242857142857,1.0035714285714286,1.067388888888889,1.681888888888889,2.197888888888889,27.86627777777778,1.5313636363636363,1.6893125,2.2211250000000002,27.995923076923077,1.042125,1.89275,2.32925,35.157333333333334,1.2975,1.8597142857142857,2.277375,30.049875,1.198,1.3713731343283582,1.65490625,2.1367611940298508,28.042171875,1.0013333333333334,1.8050833333333334,1.736,2.3239473684210528,27.317375,1.525,1.6823333333333332,2.1645555555555553,27.24625,1.0556,0.9941935483870967,1.6808064516129033,2.112967741935484,27.008333333333333,0.9255,1.436,1.6820833333333334,2.175923076923077,25.48652380952381,1.063,1.6313333333333333,1.721,2.1638571428571427,28.089285714285715,1.3647368421052632,1.6382972972972973,2.285473684210526,26.6675,0.7539444444444444,1.454,1.6835,2.1111666666666666,26.90866666666667,1.0674,1.3263809523809524,1.7201904761904763,2.1772558139534883,27.4857,1.348625,1.661,1.831,2.238,30.16875,1.5474999999999999,1.912,2.2942,32.544,1.3314545454545454,1.6867142857142856,2.1386363636363637,28.970066666666668,1.170375,0.8524529914529915,1.667111111111111,2.07534188034188,25.7416261682243,0.9277741935483871,1.6022857142857143,1.73,2.2045714285714286,25.344428571428573,1.095,1.2271666666666667,1.633,2.1673333333333336,30.59016666666667,NA,NA,1.25,NA,NA,1.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-22,2007-07-28,1.8672499999999999,1.9578,2.3641666666666667,33.973600000000005,1.5757142857142856,1.7032857142857143,2.2645714285714287,25.229,0.9873333333333333,1.754,1.7736,2.142666666666667,30.320999999999998,1.5134,1.7705714285714285,2.1885714285714286,29.319,1.334,1.681857142857143,2.184857142857143,25.578111111111113,1.0548,1.5388125,1.7029333333333334,2.2223529411764704,27.412470588235294,1.1005,1.172,1.695,2.164,27.557,1.4646,1.6699333333333333,2.2792666666666666,26.883142857142857,1.0401428571428573,1.066,1.6808333333333334,2.192222222222222,27.79061111111111,1.4778181818181817,1.689,2.216875,27.899461538461537,1.0405,1.8935,2.319125,35.20466666666667,1.2945,1.8597142857142857,2.277625,30.0135,1.1915,1.3569253731343283,1.6535846153846154,2.1314776119402983,28.273546875,0.9978888888888889,1.706,1.7386470588235294,2.3115555555555556,27.325,1.5157777777777777,1.6822222222222223,2.159222222222222,27.268625,1.0976,0.9937419354838709,1.6814516129032258,2.113516129032258,26.947814814814816,0.941,1.4286923076923077,1.683,2.17,25.428238095238093,1.008888888888889,1.629,1.7205,2.1665714285714284,28.088142857142856,1.3359736842105263,1.6374324324324323,2.272894736842105,26.70046153846154,0.7605555555555555,1.4401666666666666,1.6848333333333334,2.1133333333333333,26.90866666666667,1.094,1.321357142857143,1.718952380952381,2.1721627906976746,27.5757,1.3436666666666666,1.686125,1.83175,2.235375,30.21425,1.5165,1.901,2.2662,32.241,1.3307142857142857,1.6841,2.134857142857143,28.457076923076922,1.1328571428571428,0.8502649572649572,1.6657606837606838,2.0693504273504275,25.835074074074075,0.9311290322580645,1.6465714285714286,1.731857142857143,2.212,25.344428571428573,1.104,1.195,1.641,2.1591666666666667,30.6165,NA,NA,NA,NA,NA,1.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-07-29,2007-08-04,1.87625,1.92325,2.3598333333333334,33.9772,1.5798571428571428,1.6977142857142857,2.2645714285714287,25.20325,0.9643333333333334,1.756,1.7723333333333333,2.146,30.078,1.5056,1.771,2.184142857142857,29.308666666666667,1.3149714285714285,1.6827714285714286,2.176542857142857,25.619296296296298,1.0822,1.5340625,1.7009333333333334,2.2189411764705884,27.365,1.164,1.162,1.69,2.16,29.866,1.4574666666666667,1.6705999999999999,2.2748666666666666,26.897866666666665,1.0064285714285715,1.0577777777777777,1.6816666666666666,2.1854444444444443,27.64966666666667,1.4363333333333332,1.6895,2.2115625,27.91353846153846,1.04875,1.891125,2.317125,34.857142857142854,1.2898749999999999,1.8634285714285714,2.275125,29.348375,1.192,1.3507164179104478,1.6545846153846153,2.128194029850746,28.5845625,1.0254444444444444,1.7233076923076922,1.740705882352941,2.3119444444444444,27.4386,1.5132222222222222,1.6817777777777778,2.1555555555555554,27.4645,1.057,0.9898064516129033,1.6807419354838709,2.112548387096774,26.976296296296297,0.9665,1.4323846153846154,1.6826521739130436,2.1669615384615386,25.495285714285714,1.0034444444444444,1.6071666666666666,1.7152,2.1767142857142856,27.821142857142856,1.3253947368421053,1.637081081081081,2.268894736842105,26.75952,0.7685,1.4425,1.6846666666666668,2.110333333333333,26.913666666666668,1.1082,1.3050714285714287,1.7197560975609756,2.169232558139535,27.549675,1.350125,1.682,1.836875,2.235375,30.397750000000002,1.641,1.911,2.2668,32.54325,1.325095238095238,1.6838,2.133047619047619,28.119846153846154,1.1156666666666666,0.8513418803418803,1.6664913793103449,2.064051282051282,25.79512962962963,0.927741935483871,1.6405714285714286,1.733,2.213142857142857,25.344428571428573,1.1004999999999998,1.1526666666666667,1.6396666666666666,2.1505,30.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-05,2007-08-11,1.8005,1.9658333333333333,2.3593333333333333,33.980000000000004,1.566,1.6972857142857143,2.261142857142857,25.1525,1.027,1.754,1.7705,2.150666666666667,31.052,1.4986,1.7737142857142858,2.1751428571428573,29.336833333333335,1.3028857142857142,1.6852857142857143,2.1809714285714286,25.545407407407406,1.0332,1.5309411764705882,1.711470588235294,2.2188823529411765,27.267235294117647,1.099,1.163,1.7,2.158,27.888,1.4492,1.67,2.269066666666667,26.915666666666667,1.0271428571428571,1.0553333333333332,1.6855,2.1826666666666665,27.81872222222222,1.4435,1.6873125,2.210375,27.951461538461537,1.046,1.8944999999999999,2.314,35.13666666666666,1.291625,1.861,2.271125,29.907375,1.192,1.3432388059701492,1.6558955223880596,2.12644776119403,28.49259375,1.0221111111111112,1.6923,1.7463333333333333,2.312,27.393,1.5043333333333333,1.6798888888888888,2.154333333333333,27.631375,1.0922,0.993258064516129,1.6814193548387097,2.112193548387097,27.023592592592593,0.9615,1.4288076923076922,1.6826923076923077,2.165192307692308,25.473142857142857,1.0052222222222222,1.5831428571428572,1.7208571428571429,2.1687142857142856,27.81,1.3087105263157894,1.6406842105263157,2.266078947368421,26.66912,0.7606666666666666,1.4451666666666667,1.6695,2.1225,26.967833333333335,1.1184,1.3042380952380952,1.7179767441860465,2.1645813953488373,27.6919,1.2705,1.661125,1.8371250000000001,2.23425,30.4375,1.6,1.9072,2.2758000000000003,32.544,1.3053809523809523,1.6792380952380952,2.127809523809524,28.254923076923077,1.1265714285714286,0.8477435897435898,1.6685862068965518,2.0615384615384613,25.84212037037037,0.9381875,1.6227142857142858,1.7332857142857143,2.206,25.344428571428573,1.1195,1.1648333333333334,1.647,2.154166666666667,30.7985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-12,2007-08-18,1.76775,1.9428,2.3776666666666664,35.051,1.5527142857142857,1.6977142857142857,2.257285714285714,25.17525,0.9733333333333333,1.752,1.7576666666666667,2.1336666666666666,30.039,1.436,1.7784285714285715,2.1677142857142857,29.7704,1.28496875,1.6832285714285715,2.1846176470588237,25.637076923076922,1.0964,1.5314285714285714,1.7074666666666667,2.2133529411764705,27.40375,1.0456666666666665,1.162,1.687,2.158,29.126,1.4326,1.6753333333333333,2.2618,26.842153846153845,0.9478333333333333,1.0486666666666666,1.681111111111111,2.180111111111111,27.792,1.414,1.6908333333333334,2.2093076923076924,28.2426,1.0551249999999999,1.895375,2.303125,34.6352,1.2851249999999999,1.864625,2.273625,29.82257142857143,1.194,1.3381492537313433,1.6554193548387097,2.122970149253731,28.52030158730159,1.096,1.6956666666666667,1.738235294117647,2.3048888888888888,27.345076923076924,1.5038888888888888,1.682,2.1532222222222224,27.516222222222222,1.1006,0.9822,1.6801333333333333,2.1075333333333335,26.838346153846153,0.985,1.4256153846153845,1.6832272727272728,2.165153846153846,25.223,0.9586250000000001,1.6292,1.7136666666666667,2.1725714285714286,27.4755,1.2996842105263158,1.6405142857142856,2.262526315789474,26.581411764705884,0.7752142857142857,1.4408333333333334,1.6838333333333333,2.1201666666666665,27.027166666666666,1.1280000000000001,1.2955714285714286,1.7195116279069766,2.166232558139535,27.764552631578947,1.2638,1.5618333333333334,1.8335,2.244125,30.352,1.592,1.9205,2.2602,33.399,1.2992380952380953,1.6881052631578948,2.127190476190476,28.48753846153846,1.1772857142857143,0.8407692307692307,1.6665945945945946,2.056965811965812,25.87179,0.9857142857142858,1.6486666666666667,1.723,2.205,25.117142857142856,1.1,1.1248333333333334,1.6468333333333334,2.144,30.652166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-19,2007-08-25,1.762,1.9301666666666666,2.3841666666666668,33.432,1.5495714285714286,1.7028571428571428,2.2584285714285715,25.38975,1.1293333333333333,1.735,1.7503333333333333,2.02625,29.052,1.4168,1.775,2.166142857142857,29.685833333333335,1.27015625,1.6803428571428571,2.1833235294117648,25.473,1.0704,1.5128666666666666,1.7124285714285714,2.221058823529412,27.130214285714285,1.181,1.158,1.696,2.157,28.051,1.4115333333333333,1.68,2.259933333333333,26.770833333333332,0.7723333333333333,1.047,1.6775,2.1760555555555556,27.552333333333333,1.4203999999999999,1.6928,2.207,28.0785,1.052125,1.9056250000000001,2.3065,34.867,1.291625,1.8711428571428572,2.2735,28.603571428571428,1.19,1.3315,1.65664406779661,2.127910447761194,27.97290740740741,1.09675,1.6981111111111111,1.7359444444444445,2.3008888888888888,27.350375,1.4943333333333333,1.686375,2.150777777777778,27.428666666666665,1.1444999999999999,0.9751666666666666,1.6786666666666668,2.1133333333333333,26.972360000000002,1.132,1.4265769230769232,1.6832916666666666,2.170153846153846,25.233,0.9792500000000001,1.5725,1.7201666666666666,2.174142857142857,28.09583333333333,1.2937894736842106,1.6441666666666666,2.2595,26.297428571428572,0.7953571428571429,1.4398333333333333,1.6823333333333332,2.1158333333333332,27.366,1.05575,1.295,1.7211162790697674,2.1667906976744185,27.701538461538462,1.1728,1.4383333333333332,1.836375,2.23325,30.585428571428572,NA,1.947,2.2618,32.52725,1.2815714285714286,1.6836,2.1266190476190476,29.157363636363637,1.1036666666666666,0.8339487179487179,1.6654247787610619,2.0565726495726495,25.89121212121212,0.9753999999999999,1.6635,1.7202857142857144,2.209142857142857,25.0675,1.1385,1.1075,1.6428333333333334,2.1456666666666666,30.629166666666666,NA,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-08-26,2007-09-01,1.75125,1.892,2.374,33.44283333333333,1.5527142857142857,1.6988571428571428,2.257285714285714,24.99125,0.9456666666666667,1.712,1.7385,1.999,30.039,1.419,1.7862,2.163666666666667,29.686,1.2643636363636364,1.6831470588235293,2.173,25.627814814814815,1.1,1.5112142857142856,1.71,2.2206470588235296,27.555733333333333,1.2995,1.146,1.7,2.153,27.302,1.4215714285714285,1.6842,2.2534,26.947153846153846,1.0094,1.0520555555555555,1.6776666666666666,2.168388888888889,27.745333333333335,1.4316666666666666,1.6943333333333332,2.2032000000000003,27.910692307692308,1.036875,1.8955,2.2984999999999998,35.07833333333333,1.285625,1.863375,2.2705,29.422125,1.1925,1.3381666666666667,1.6546666666666667,2.129492537313433,28.267833333333332,1.072,1.6634444444444445,1.7357647058823529,2.299611111111111,27.3004,1.4843333333333333,1.6838888888888888,2.1446666666666667,27.292555555555555,1.1356666666666666,0.9812,1.6820333333333333,2.1097,27.12107142857143,1.132,1.41876,1.6761739130434783,2.16512,25.26745,1.0427142857142857,1.555,1.711,2.1754285714285713,28.020833333333332,1.2860526315789473,1.6459411764705882,2.254078947368421,25.92725,0.8090666666666667,1.4296666666666666,1.6846666666666668,2.1136666666666666,26.8645,1.0735999999999999,1.2900238095238095,1.7191666666666667,2.1599767441860465,27.98185,1.3274,1.3631666666666666,1.83175,2.22675,30.95542857142857,1.504,1.9425,2.2560000000000002,32.53,1.2651999999999999,1.68065,2.1216190476190477,28.8182,1.0415999999999999,0.8328547008547008,1.6660566037735849,2.0545897435897436,25.88733653846154,0.9495384615384616,1.5852857142857144,1.7184285714285714,2.2102857142857144,25.244333333333334,1.097,1.0974000000000002,1.6344,2.147,30.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-02,2007-09-08,1.6655,1.934,2.372333333333333,33.438,1.5251428571428571,1.7015714285714285,2.252,24.99125,1.1593333333333333,NA,1.7225000000000001,1.9863333333333333,30.078,1.4095,1.7801428571428572,2.165,29.683333333333334,1.25409375,1.678235294117647,2.170294117647059,25.597076923076923,1.0364,1.5169285714285714,1.714375,2.2168823529411763,27.1504375,0.9015,1.15,1.691,2.15,27.465,1.4108666666666667,1.6831333333333334,2.2422,26.78907142857143,0.974,1.0405,1.6785,2.1698333333333335,27.735722222222222,1.4111,1.681,2.197357142857143,28.1737,1.036,1.901,2.306375,34.87616666666666,1.2858749999999999,1.86625,2.270625,29.253875,1.194,1.324984375,1.6565283018867925,2.128681818181818,28.543857142857142,1.10375,1.679,1.7368571428571429,2.306,27.430285714285713,1.464,1.687111111111111,2.1514444444444445,27.321375,1.2369999999999999,0.9783666666666666,1.6778333333333333,2.1034333333333333,26.985785714285715,1.12,1.4046521739130435,1.6835714285714285,2.163608695652174,25.0977,1.0275714285714286,1.5414,1.7132857142857143,2.1745714285714284,27.45957142857143,1.2685,1.6469714285714285,2.253578947368421,25.775833333333335,0.8416,1.4196666666666666,1.6796666666666666,2.109,27.015,0.9742500000000001,1.2892857142857144,1.7210476190476192,2.157651162790698,27.980225,1.2796,1.3243333333333334,1.83175,2.228125,30.696,NA,1.915,2.2558,32.523,1.2772857142857144,1.680611111111111,2.121238095238095,28.786933333333334,1.0875,0.8328034188034188,1.6658504672897196,2.0547350427350426,25.79992523364486,0.9352,1.566,1.7191666666666667,2.1977142857142855,25.188833333333335,1.152,1.1001666666666667,1.6461666666666666,2.135,30.659333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-09,2007-09-15,1.65325,1.9366666666666665,2.3608333333333333,33.43866666666667,1.5172857142857143,1.697142857142857,2.255,24.99125,0.9466666666666667,1.724,1.7449999999999999,2.04775,28.636666666666667,1.39975,1.7715,2.1506666666666665,29.697333333333333,1.2523125,1.6784999999999999,2.1799117647058823,25.68280769230769,1.0786,1.4918666666666667,1.7059333333333333,2.209941176470588,27.145,1.6,1.167,1.701,2.154,27.251,1.3869333333333334,1.679,2.228466666666667,26.549214285714285,1.0553333333333335,1.0400555555555555,1.6777058823529412,2.168833333333333,27.610333333333333,1.395,1.6904375,2.2008125,28.069166666666668,1.02925,1.9008571428571428,2.3055,34.8565,1.2918749999999999,1.8645,2.27,29.22957142857143,1.1925,1.31434375,1.655576923076923,2.134121212121212,28.678215384615385,0.993,1.6604545454545454,1.7404375,2.3011666666666666,27.479466666666667,1.4576666666666667,1.6814444444444445,2.143777777777778,27.274,1.1546666666666665,0.9794333333333333,1.6798333333333333,2.1043666666666665,27.002142857142857,0.985,1.4006666666666667,1.6844166666666667,2.1668846153846153,25.33995,1.1246,1.5521666666666667,1.7234,2.18,27.41842857142857,1.2645263157894737,1.64809375,2.255552631578947,26.136478260869566,0.7992142857142858,1.4151666666666667,1.681,2.113,27.16,1.06,1.285609756097561,1.720404761904762,2.1578139534883722,27.84275,1.3032857142857144,1.403,1.835,2.236125,30.64557142857143,1.573,1.9016666666666666,2.2554,33.397666666666666,1.2693809523809523,1.6825263157894736,2.1205238095238097,28.15230769230769,1.0655999999999999,0.8305641025641025,1.6653274336283186,2.054726495726496,25.90475,0.9596923076923077,1.559,1.7055714285714285,2.195,25.1955,1.0605,1.1045,1.6515,2.1381666666666668,30.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-09-16,2007-09-22,1.6712500000000001,1.8916,2.374833333333333,34.1458,1.512,1.7007142857142856,2.2504285714285714,24.99125,0.979,1.704,1.7276666666666667,2.00875,28.636666666666667,1.383,1.7747142857142857,2.1555714285714287,29.688833333333335,1.2585625,1.6753939393939394,2.1747878787878787,25.568724137931035,1.0968,1.4976875,1.7021333333333333,2.207294117647059,27.1745625,1.112,1.17,1.685,2.15,27.873,1.3743571428571428,1.6797333333333333,2.22,26.523,0.9291666666666667,1.0477777777777777,1.677470588235294,2.1709444444444443,27.509055555555555,1.3904,1.6864375,2.1935625,27.998076923076923,1.028375,1.901,2.3055000000000003,34.8565,1.294875,1.8618571428571429,2.2708749999999998,29.420875,1.194,1.275984375,1.658206896551724,2.1223939393939393,28.029140625,1.02575,1.668,1.739125,2.2992105263157896,27.311733333333333,1.460888888888889,1.6811111111111112,2.145,27.443333333333335,1.16225,0.9818,1.6816,2.1066333333333334,27.17222222222222,1.132,1.3952692307692307,1.68525,2.1634615384615383,25.38685,1.00175,1.5028,1.7165,2.161285714285714,27.41557142857143,1.263027027027027,1.6444705882352941,2.2533157894736844,25.92908695652174,0.8348666666666666,1.4083333333333332,1.6791666666666667,2.1068333333333333,26.9875,1.078,1.2764285714285715,1.7184634146341464,2.1516046511627906,27.993268292682927,1.1792,1.4262,1.83025,2.2247500000000002,30.648714285714284,1.579,1.954,2.24625,32.52725,1.2646,1.68025,2.114333333333333,28.4349375,1.0385,0.830059829059829,1.6667777777777777,2.0558888888888887,25.91756074766355,0.9738125,1.5923333333333334,1.7165000000000001,2.194857142857143,25.417666666666666,1.1515,1.1171666666666666,1.6438333333333333,2.1398333333333333,30.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
